"","V1","V2","V3","V4"
"1",1e+05,5,2500,1000
"2",0.001,0.742703032931593,2.35100038091252,0.558913743321318
"3",0.001,0.832535892179303,2.53848795287941,0.472097707178909
"4",0.001,0.548312172689755,1.83843820467047,0.332213924115058
"5",0.001,0.962143343810321,2.65972230486478,0.367143501213286
"6",0.362908260541838,0.529869978981823,1.00613949671246,0.875901234267877
"7",0.145876097493403,0.560421679690928,1.30594067654578,0.433621729223975
"8",0.001,0.521721779575364,1.73165498978063,0.219487097824458
"9",0.0500047654803655,0.41603436392455,1.28623811042992,0.161423787380705
"10",0.001,0.815490996327653,2.42037924509808,0.738047320768237
"11",0.001,0.5421831362342,1.84332118103858,0.446078143746126
"12",0.430005517013834,0.488207390932615,0.827754459595944,0.848843983686177
"13",0.322449607476,0.560126628325554,1.07094675039765,0.857133639923955
"14",0.001,0.678892958591711,2.2096535991944,0.248813901864924
"15",0.215763386699491,0.642465900341074,1.57250147631524,0.80503115618447
"16",0.189216230878767,0.498320058948253,1.12199393387007,0.527362985575344
"17",0.001,0.74926121833942,1.93261937501952,0.936399393482134
"18",0.001,0.582398217540259,1.56718711758324,0.401823494269047
"19",0.001,0.554563683850622,1.73478335345753,0.433978184731677
"20",0.226452520857985,0.479249224476156,1.07103318075536,0.453421303378572
"21",0.0910563041476479,0.573265698376577,1.52829929528515,0.210138995404642
"22",0.022926546307443,0.646792026388585,1.86800327020402,0.164290414340962
"23",0.001,0.459424409933264,1.36000804975934,0.907524251413997
"24",0.0805748806288257,0.704001252162488,2.02408529235131,0.230838949537651
"25",0.001,0.315390518031876,0.998357614216761,0.629422732326202
"26",0.001,0.867253192678805,2.5343981093058,0.902610575122019
"27",0.322449607476,0.560126628325554,1.07094675039765,0.831626540354391
"28",0.001,0.576133545122517,2.00933296069405,0.780110814061482
"29",0.0828684638173119,0.599123455507087,1.64899721102948,0.188227158938053
"30",0.001,0.582958677624738,1.72569954296044,0.653415839420632
"31",0.119318998461206,0.529703877924212,1.27371877410926,0.311762543115356
"32",0.195414824184885,0.688388972428493,1.59945231522887,0.855248307240374
"33",0.134771362403811,0.561501061548888,1.29487785991632,0.365480307002097
"34",0.0684731809066292,0.668661276136059,1.73000804057435,0.210190207756522
"35",0.001,0.826657419674178,2.54898472149708,0.362384363112505
"36",0.001,0.65801311429172,1.89419091244803,0.864109129633289
"37",0.001,0.821730489689395,2.59339466732475,0.877850317605771
"38",0.001,0.708326133328622,2.19033365121843,0.969478872965556
"39",0.235203137151198,0.382519911318491,0.844656105207699,0.402676899448648
"40",0.0803695803373183,0.574265489236319,1.61579546338176,0.198445763398981
"41",0.001,0.708326133328622,2.19033365121843,0.631759627582505
"42",0.424884149891683,0.51161659833671,0.873962871429432,0.870922922403196
"43",0.0373203253753969,0.429000102701712,1.27555865075711,0.173727518587733
"44",0.001,0.68172359565695,1.89325369970206,0.246982304065023
"45",0.724717509830808,0.635819436844665,0.791618675554613,1
"46",0.195414824184885,0.688388972428493,1.59945231522887,0.855252427679687
"47",0.001,0.335009589085958,1.19583836703251,0.161705994966906
"48",0.001,1.04764459357894,2.85050600767444,0.771107781305909
"49",0.0489077353280049,0.603664377976647,1.59752364453814,0.200887957409925
"50",0.0345549883425045,0.668330397753957,1.99010412319203,0.176308778334033
"51",0.0555039888468158,0.436138275651081,1.18651828974996,0.180458977508006
"52",0.001,0.789916002525132,2.31429317697264,0.720308565173764
"53",0.001,0.560749742331172,1.47056850491998,0.589673738891724
"54",0.187551945180028,0.664363076928548,1.58084418642051,0.795838985414872
"55",0.0783098630781212,0.571751084595482,1.5161818687799,0.197993448989914
"56",0.001,0.612356303430234,1.73296914654056,0.407478372845799
"57",0.296963225247779,0.347735125546375,0.709151290098631,0.518340311124609
"58",0.0730254324591067,0.581916535386391,1.67405673966278,0.209372276324636
"59",0.0340314757038599,0.671135592270837,1.95173495386765,0.160604706239519
"60",0.25184152775365,0.439459367328923,0.981287277995055,0.536444833365744
"61",0.001,0.749697950765839,2.106542971843,0.39630203054985
"62",0.001,0.686382063451533,2.04796084334233,0.591026024089661
"63",0.114168553711345,0.567040609853393,1.37573361573726,0.213164600682992
"64",0.0852259680021879,0.717297757994649,2.02496448297622,0.237763182801473
"65",0.001,0.725598441582808,2.36924329919011,0.755973816150799
"66",0.338914258737357,0.351584851213861,0.693755799927229,0.540257193428123
"67",0.001,0.875118209641256,2.5705036310307,0.612094979721587
"68",0.001,0.667318171684555,2.06943946479872,0.95825936649926
"69",0.187674321224453,0.363134914804238,1.01714968110283,0.253055352351774
"70",0.001,0.709622023774105,2.28079574416944,0.13915229968261
"71",0.0178072183827495,0.678696564590047,2.01723269702538,0.163587266447499
"72",0.001,0.737211331952822,2.53342745290775,0.24699284483213
"73",0.19655946789232,0.583034132133826,1.28784886340107,0.582551185104713
