"","V1","V2","V3","V4"
"O3",0.0839666761467387,0.589953260544402,1.56295117860565,0.05
"CO",0.175655394958945,1.1890533614408,2.76398647310184,0.477647780780344
"NO",0.178544409234645,1.53273274627721,4.25708872613958,0.823509974393528
"NO2",0.0949318356639698,0.617257199746527,1.61084396631645,0.215893540485331
"PM10",0.145728985053102,0.951432521676068,2.29493215567482,0.05
"SO2",0.355173611030878,1.11622206301724,2.04956018976509,1
