"","V1","V2","V3","V4"
"1",50000,5,5000,100
"2",0.0476591370161804,0.587089246733625,1.556245541939,0.183298071083244
"3",-0.0394971985901246,0.532799562222588,1.62021756021649,0.112883789168469
"4",0.203764579999963,0.560620717211392,1.24509132535263,0.112883789168469
"5",-0.0369165045172234,0.607394595067785,1.62336686319988,0.112883789168469
"6",-0.142177132306468,0.788820867204193,1.51866750451411,0.0885866790410083
"7",-0.148558865978017,0.800963246956181,1.51332566980463,0.0885866790410083
"8",-0.0306482059542832,0.517939646735925,1.67591377825913,0.112883789168469
"9",-0.0469246495826637,0.556329770179481,1.62971118503672,0.112883789168469
"10",-0.0906407242149475,0.588939318636987,1.74418780182705,0.112883789168469
"11",0.116075517972535,0.517969505409974,1.29917131735146,0.183298071083244
"12",0.0517136390510872,0.533876996087578,1.3964178042069,0.183298071083244
"13",0.0822638733229737,0.528499785546046,1.3474464081677,0.183298071083244
"14",-0.0981625023379103,0.605811016841254,1.78707266305167,0.112883789168469
"15",0.107713278040167,0.552884566689165,1.43368681744863,0.183298071083244
"16",0.0435646638881068,0.548235635268909,1.44690530326279,0.183298071083244
"17",0.0362300935140121,0.548989675270285,1.44747537628801,0.183298071083244
"18",-0.136689360299817,0.81687747117833,1.63611732773154,0.0695192796177561
"19",-0.115403142326267,0.77148204948149,1.57471844777399,0.0885866790410083
"20",0.0796047996529695,0.568787266739667,1.50720263465531,0.183298071083244
"21",0.136441476885874,0.488209598678001,1.2219488259851,0.183298071083244
"22",-0.0748162115481687,0.600713038443363,1.60776978312627,0.0885866790410083
"23",0.134022226867403,0.605714222223544,1.4786542409336,0.143844988828766
"24",-0.0297426237475545,0.508244335646757,1.74797812128781,0.112883789168469
"25",-0.0422253273990031,0.604583793576164,1.61396403391086,0.112883789168469
"26",-0.155490340307958,0.810208143485532,1.53772841603682,0.0885866790410083
"27",-0.133166385847872,0.776221689044469,1.51067168085095,0.0885866790410083
"28",-0.0792824558385792,0.643460465632509,1.5602371603727,0.112883789168469
"29",-0.0762080021975221,0.733796560539614,1.66911345979905,0.0885866790410083
"30",0.0177931580878369,0.60325013582009,1.65936285513712,0.143844988828766
"31",-0.14059198056471,0.794276327152665,1.54888340958998,0.0885866790410083
"32",-0.041965895919488,0.569815663735199,1.73294100430991,0.112883789168469
"33",-0.0777147207248166,0.582761485314172,1.71822771249549,0.0885866790410083
"34",-0.0598000242272359,0.609787055700815,1.58356634702913,0.112883789168469
"35",-0.0790524230594381,0.751742193918791,1.72187634467711,0.0885866790410083
"36",-0.0617525957705823,0.580112667375376,1.82001010042028,0.112883789168469
"37",-0.124600310168921,0.783950480415094,1.57765427522921,0.0885866790410083
"38",0.146191440762996,0.478989364197932,1.19434883290433,0.183298071083244
"39",-0.0646406063035733,0.565413423457036,1.71459856570661,0.112883789168469
"40",0.0560270354512987,0.579410357692496,1.55478743539899,0.183298071083244
"41",0.142851713774575,0.671632359133191,1.61805668727087,0.112883789168469
"42",0.0612896564002646,0.573422810958929,1.5290842917001,0.183298071083244
"43",0.0172932073566627,0.610531837255476,1.70040873618147,0.143844988828766
"44",0.00467055161903901,0.592181014436321,1.64945138403848,0.0162377673918872
"45",-0.0832714157019685,0.576474829118248,1.72187634467711,0.112883789168469
"46",-0.0485339928128621,0.715454219241407,1.77116890649461,0.0885866790410083
"47",0.129792727413561,0.607888818381117,1.47392386441921,0.143844988828766
"48",0.0670561556869242,0.594700194176654,1.59689617194706,0.183298071083244
"49",-0.133199135111456,0.7855628061052,1.54888340958998,0.0885866790410083
"50",0.121557865910971,0.506326142974642,1.29755818619605,0.183298071083244
"51",-0.0981625023379103,0.605811016841254,1.78707266305167,0.112883789168469
"52",-0.0807213360294559,0.606537776155714,1.85014989579016,0.112883789168469
"53",-0.0219125882154159,0.545654777038828,1.72923280300609,0.112883789168469
"54",-0.0781456607948651,0.600293719278787,1.83277050090398,0.112883789168469
"55",-0.0484841879428616,0.536234245968134,1.66238174531558,0.112883789168469
"56",-0.13506383366938,0.790151946861078,1.55737975045349,0.0885866790410083
"57",0.147255769964959,0.595965666971521,1.42124518957425,0.143844988828766
"58",-0.0834324904754306,0.694360847326231,1.5404988641059,0.112883789168469
"59",0.109682318243111,0.518984520570578,1.29633042477047,0.183298071083244
"60",-0.0708339833029238,0.594205413089366,1.59858741912576,0.112883789168469
"61",-0.111904231351386,0.764769016406414,1.5404988641059,0.112883789168469
"62",0.0561450569026093,0.552153148756727,1.44337726954764,0.183298071083244
"63",-0.031312249843984,0.520068656805989,1.68278393364336,0.112883789168469
"64",-0.128450007665617,0.794504176409076,1.59555522568437,0.0885866790410083
"65",0.00391881356176609,0.595911715167561,1.6386954328482,0.01
"66",-0.0675998363147958,0.630559001812427,1.57765427522921,0.112883789168469
"67",-0.0765589539567107,0.74816273283537,1.73294100430991,0.0885866790410083
"68",0.0175922684775766,0.604359273687965,1.6648139230196,0.143844988828766
"69",0.0560270354512987,0.579410357692496,1.55478743539899,0.183298071083244
"70",-0.0461516608983624,0.557584542737357,1.65904123773552,0.112883789168469
"71",0.0990325586348216,0.518865066007885,1.28878077914498,0.183298071083244
"72",0.147873721142567,0.603831850737963,1.44924029574657,0.143844988828766
"73",0.155766435786403,0.480155307204156,1.19302689482311,0.183298071083244
"74",0.14472841000488,0.650140718298398,1.53691381078888,0.112883789168469
"75",0.207190734469376,0.591037646936762,1.30178082257729,0.112883789168469
"76",-0.0499994710120315,0.562364858712701,1.66238174531558,0.112883789168469
"77",0.0736232292421731,0.594454883183867,1.59252320900143,0.183298071083244
"78",-0.0364314675760954,0.521494168949124,1.74041830834337,0.112883789168469
"79",-0.0513779706125693,0.572586424446263,1.69322288679627,0.112883789168469
"80",-0.12642020636146,0.768052551875184,1.50802886660207,0.0885866790410083
"81",0.0458710052320884,0.54454692965264,1.46696358892268,0.183298071083244
"82",-0.0622519091868861,0.73280988029356,1.77116890649461,0.0885866790410083
"83",0.0176283220164962,0.606838507645532,1.68136037183125,0.143844988828766
"84",-0.124600310168921,0.783950480415094,1.57765427522921,0.0885866790410083
"85",0.0915092107311182,0.530320935349301,1.33935542573526,0.183298071083244
